ID,StoreName,City,Latitude,Longitude,GoogleMapsLink
store_003451,"YAMUNA ELECTRONICS (Retail)","Delhi",28.7013158,77.2658974,"https://www.google.com/maps?q=28.7013158,77.2658974"
store_003459,"SHREE SAMARTH KRUPA ENTERPRISES (ASP)","Maharashtra",19.193886,73.0927425,"https://www.google.com/maps?q=19.193886,73.0927425"
store_003460,"SHARP SERVICE (ASP)","Delhi",28.6861389,77.17143399999999,"https://www.google.com/maps?q=28.6861389,77.17143399999999"
store_003466,"TECHNOMACH (ASP)","Maharashtra",19.7514798,75.7138884,"https://www.google.com/maps?q=19.7514798,75.7138884"
store_003477,"SREE SAI AC SERVICE CENTRE (ASP)","Tamil Nadu",11.1271225,78.6568942,"https://www.google.com/maps?q=11.1271225,78.6568942"
store_003462,"OM ENTERPRISES (ASP)","UP West",27.7996188,78.2931706,"https://www.google.com/maps?q=27.7996188,78.2931706"
store_003481,"MAHALAKSHMI COOLING SYSTEMS (ASP)","Karnataka",12.9617998,77.63750499999999,"https://www.google.com/maps?q=12.9617998,77.63750499999999"
store_003467,"UNIVERSAL CARE (ASP)","Haryana",29.0587757,76.085601,"https://www.google.com/maps?q=29.0587757,76.085601"
store_003469,"MICRO SERVICES (ASP)","Maharashtra",19.7514798,75.7138884,"https://www.google.com/maps?q=19.7514798,75.7138884"
store_003471,"Kumar Electronics India (Retail)","Delhi",28.7118689,77.1158497,"https://www.google.com/maps?q=28.7118689,77.1158497"
store_003455,"SAI ENTERPRISES MV PHIII (Retail)","Delhi",28.5354626,77.2807938,"https://www.google.com/maps?q=28.5354626,77.2807938"
store_003484,"Alfa Air Conditioning (ASP)","Maharashtra",19.7514798,75.7138884,"https://www.google.com/maps?q=19.7514798,75.7138884"
store_003486,"Shri Balaji Telecom (Retail)","Haryana",29.0587757,76.085601,"https://www.google.com/maps?q=29.0587757,76.085601"
store_003475,"IQAIR SOLUTIONS (ASP)","Karnataka",15.3172775,75.7138884,"https://www.google.com/maps?q=15.3172775,75.7138884"
store_003490,"As Engineering Works (Retail)","Lucknow",26.9005601,80.9588577,"https://www.google.com/maps?q=26.9005601,80.9588577"
store_003489,"Global Enterprises (Retail)","Lucknow",26.8466937,80.94616599999999,"https://www.google.com/maps?q=26.8466937,80.94616599999999"
store_003488,"Feel Heaven Aircondition (Retail)","Lucknow",26.8861133,80.9951985,"https://www.google.com/maps?q=26.8861133,80.9951985"
store_003487,"Shivi Enterprises (Retail)","Lucknow",26.8442709,80.88793,"https://www.google.com/maps?q=26.8442709,80.88793"
store_003491,"Snow Air Conditioner (Retail)","Delhi",28.7040592,77.10249019999999,"https://www.google.com/maps?q=28.7040592,77.10249019999999"
store_003492,"Radhey Enterprise (Retail)","Delhi",28.6287271,77.08053129999999,"https://www.google.com/maps?q=28.6287271,77.08053129999999"
store_003500,"Kalka Enterprises (Retail)","Faridabad",28.4790654,77.31934679999999,"https://www.google.com/maps?q=28.4790654,77.31934679999999"
store_003493,"Mtk Electronics (Retail)","Delhi",28.6894466,77.28599129999999,"https://www.google.com/maps?q=28.6894466,77.28599129999999"
store_003497,"Gupta Electro Word","Delhi",28.6885591,77.278926,"https://www.google.com/maps?q=28.6885591,77.278926"
store_003494,"Jain Electronic-Rohtash nagar (Retail)","Delhi",28.6803845,77.2869291,"https://www.google.com/maps?q=28.6803845,77.2869291"
store_003495,"Gupta Electro Word (Retail)","Delhi",28.6885591,77.278926,"https://www.google.com/maps?q=28.6885591,77.278926"
store_003501,"Light and Sound","Delhi",28.6579605,77.2844336,"https://www.google.com/maps?q=28.6579605,77.2844336"
store_003502,"Prince refergeation","Lucknow",26.860172,80.92213199999999,"https://www.google.com/maps?q=26.860172,80.92213199999999"
store_003505,"SR enterprise","Lucknow",26.7947762,80.90597489999999,"https://www.google.com/maps?q=26.7947762,80.90597489999999"
store_003503,"Climb Service","Lucknow",26.8362909,80.8481712,"https://www.google.com/maps?q=26.8362909,80.8481712"
store_003506,"Day Dreamer","Lucknow",26.8639942,80.9982619,"https://www.google.com/maps?q=26.8639942,80.9982619"
store_003511,"Shadab electronics","Lucknow",26.9045196,80.933403,"https://www.google.com/maps?q=26.9045196,80.933403"
store_003508,"Sateesh electronics","Lucknow",26.872727,80.890545,"https://www.google.com/maps?q=26.872727,80.890545"
store_003507,"Golden electronics","Lucknow",26.8711945,80.8996264,"https://www.google.com/maps?q=26.8711945,80.8996264"
store_003512,"ASP - Depali Enterprise","Delhi",28.7004488,77.2591867,"https://www.google.com/maps?q=28.7004488,77.2591867"
store_003513,"New Rhtym ( Retail )","Noida",28.6095341,77.3524984,"https://www.google.com/maps?q=28.6095341,77.3524984"
store_003516,"GOLDEN HITACHI HOME","Kolkata",22.5846499,88.3772212,"https://www.google.com/maps?q=22.5846499,88.3772212"
store_003515,"Golden refrigeration HO","Kolkata",22.5846499,88.3772212,"https://www.google.com/maps?q=22.5846499,88.3772212"
store_003517,"GOLDAR AIR-CONDITION ASP","Kolkata",22.5983975,88.4462387,"https://www.google.com/maps?q=22.5983975,88.4462387"
store_003518,"Cooling Zone","Noida",28.5905695,77.33552949999999,"https://www.google.com/maps?q=28.5905695,77.33552949999999"
store_003524,"HO ( Salt Lake )","Kolkata",22.5796842,88.414312,"https://www.google.com/maps?q=22.5796842,88.414312"
store_003528,"Refrico","Lucknow",26.8445626,80.9353651,"https://www.google.com/maps?q=26.8445626,80.9353651"
store_003535,"SADGURU ENTERPRISES","Ahmednagar",19.1109015,74.7292963,"https://www.google.com/maps?q=19.1109015,74.7292963"
store_003548,"Sanjay electronics","Delhi",28.7040592,77.10249019999999,"https://www.google.com/maps?q=28.7040592,77.10249019999999"
store_003549,"Anand electronics","Delhi",28.5353212,77.2602816,"https://www.google.com/maps?q=28.5353212,77.2602816"
store_003533,"Air Corp Engineering","Pune",18.4595971,73.8242491,"https://www.google.com/maps?q=18.4595971,73.8242491"
store_003532,"CNP AIR FLOW SOLUTION","Pune",18.5246091,73.8786239,"https://www.google.com/maps?q=18.5246091,73.8786239"
store_003551,"Mahi Traders","Faridabad",28.4116183,77.3352326,"https://www.google.com/maps?q=28.4116183,77.3352326"
store_003552,"Fine Electronics","Faridabad",28.3392731,77.3209049,"https://www.google.com/maps?q=28.3392731,77.3209049"
store_003554,"Kolkata Cooling Santoshpur Botkala","Kolkata",22.518683,88.33854439999999,"https://www.google.com/maps?q=22.518683,88.33854439999999"
store_003556,"The Heritage Asp Centre Rajbadi Uttarpada","Kolkata",22.6429924,88.42234549999999,"https://www.google.com/maps?q=22.6429924,88.42234549999999"
store_003555,"J P Enterprise Jamuna Nagar","Kolkata",22.4991621,88.4061509,"https://www.google.com/maps?q=22.4991621,88.4061509"
store_003553,"Cool Care Shyam Bazar","Kolkata",22.5879704,88.36562239999999,"https://www.google.com/maps?q=22.5879704,88.36562239999999"
store_003562,"Coolcare Air conditioning","Delhi",28.7567533,77.15876589999999,"https://www.google.com/maps?q=28.7567533,77.15876589999999"
store_003560,"INITIATIVE DATA SYSTEMS","Lucknow",26.7996556,80.9226963,"https://www.google.com/maps?q=26.7996556,80.9226963"
store_003561,"Sahu electronics","Delhi",28.7412963,77.1199874,"https://www.google.com/maps?q=28.7412963,77.1199874"
store_003563,"Prakash trading CO.","Delhi",28.6497718,77.2268941,"https://www.google.com/maps?q=28.6497718,77.2268941"
store_003565,"Cool universe","Kolkata",22.5639935,88.1542511,"https://www.google.com/maps?q=22.5639935,88.1542511"
store_003564,"S R Enterprise","Kolkata",22.563292,88.3964353,"https://www.google.com/maps?q=22.563292,88.3964353"
store_003566,"FROSTER Service Center","Kolkata",22.4426432,88.38960639999999,"https://www.google.com/maps?q=22.4426432,88.38960639999999"
store_003568,"Electromart","Ghaziabad",28.6854378,77.3441114,"https://www.google.com/maps?q=28.6854378,77.3441114"
store_003569,"A C planet ( ASP )","Kolkata",22.5221296,88.3428295,"https://www.google.com/maps?q=22.5221296,88.3428295"
store_003653,"Electronics Paradise - Ankur Electronic","Delhi",28.717947,77.0997337,"https://www.google.com/maps?q=28.717947,77.0997337"
store_003731,"Sachdeva Electronics (P) Ltd","Delhi",28.628566,77.090814,"https://www.google.com/maps?q=28.628566,77.090814"
store_003734,"New Berco Electronics","Delhi",28.6227575,77.0589959,"https://www.google.com/maps?q=28.6227575,77.0589959"
store_003721,"Dummy Store","Delhi",28.7040592,77.10249019999999,"https://www.google.com/maps?q=28.7040592,77.10249019999999"
store_003725,"Razzle Dazzle Electronics","Delhi",28.6582515,77.2842496,"https://www.google.com/maps?q=28.6582515,77.2842496"
store_003727,"Shri Mangla Electronics","Delhi",28.6777487,77.1624191,"https://www.google.com/maps?q=28.6777487,77.1624191"
store_003726,"Razzle Dazzle Electronics","Delhi",28.6582515,77.2842496,"https://www.google.com/maps?q=28.6582515,77.2842496"
store_003831,"Lamba Electronics","Delhi",28.53852,77.25976600000001,"https://www.google.com/maps?q=28.53852,77.25976600000001"
store_003832,"Mu Engineering Services","Delhi",28.629211,77.09961,"https://www.google.com/maps?q=28.629211,77.09961"
store_003833,"Neeru Electronics","Delhi",28.5349239,77.2096978,"https://www.google.com/maps?q=28.5349239,77.2096978"
store_003840,"Daksh Airconditioner (India)","Delhi",28.6082604,77.30299509999999,"https://www.google.com/maps?q=28.6082604,77.30299509999999"
store_003838,"Thukral Time Center P Ltd","Delhi",28.5429402,77.2522518,"https://www.google.com/maps?q=28.5429402,77.2522518"
store_003827,"Cool Care Airconditioning","Delhi",28.6761965,77.19976260000001,"https://www.google.com/maps?q=28.6761965,77.19976260000001"
store_003913,"Ace Technomark","Ghaziabad",28.568257,77.32439699999999,"https://www.google.com/maps?q=28.568257,77.32439699999999"
store_003912,"Sauraj Electricals","Ghaziabad",28.668038,77.427908,"https://www.google.com/maps?q=28.668038,77.427908"
store_003925,"New Rhythm House","Ghaziabad",28.5701426,77.3249538,"https://www.google.com/maps?q=28.5701426,77.3249538"
store_003920,"Ice Energy Solutions Private Limited","Ghaziabad",28.6755679,77.4811328,"https://www.google.com/maps?q=28.6755679,77.4811328"
store_003923,"Mishra Refrigeration Engineers Pvt Ltd","Ghaziabad",28.5969965,77.3301335,"https://www.google.com/maps?q=28.5969965,77.3301335"
store_003921,"Kay Dee Audio Visions Pvt Ltd","Ghaziabad",28.6303373,77.41274609999999,"https://www.google.com/maps?q=28.6303373,77.41274609999999"
store_003926,"Vimlesh Enterprises","Ghaziabad",28.5868915,77.3365121,"https://www.google.com/maps?q=28.5868915,77.3365121"
store_004100,"M/S Fine Electronics","Gurgaon",28.4594965,77.0266383,"https://www.google.com/maps?q=28.4594965,77.0266383"
store_004099,"Koolex Air Conditioners","Gurgaon",28.4598917,77.08348409999999,"https://www.google.com/maps?q=28.4598917,77.08348409999999"
store_004107,"Prakash Trading Co","Gurgaon",28.4594965,77.0266383,"https://www.google.com/maps?q=28.4594965,77.0266383"
store_004111,"Anand Electronics","Gurgaon",28.457037,77.0166798,"https://www.google.com/maps?q=28.457037,77.0166798"
store_004117,"Shree Jee Electronics","Gurgaon",28.4806144,77.09508509999999,"https://www.google.com/maps?q=28.4806144,77.09508509999999"
store_004143,"Ruchi Electronics","Lucknow",26.9072931,80.94488609999999,"https://www.google.com/maps?q=26.9072931,80.94488609999999"
store_004140,"Airo-Dynamics","Lucknow",26.8531194,81.001632,"https://www.google.com/maps?q=26.8531194,81.001632"
store_004141,"Pratap Air Conditioners","Lucknow",26.8810871,80.942788,"https://www.google.com/maps?q=26.8810871,80.942788"
store_004127,"Soni Electricals","Lucknow",26.8466937,80.94616599999999,"https://www.google.com/maps?q=26.8466937,80.94616599999999"
store_004146,"Singhal Airconditioning","Lucknow",26.8375705,80.9242233,"https://www.google.com/maps?q=26.8375705,80.9242233"
store_004133,"Agarwal Electric Co.","Lucknow",26.8436388,80.9279961,"https://www.google.com/maps?q=26.8436388,80.9279961"
store_004137,"Silver Leaf And Company","Lucknow",26.8466937,80.94616599999999,"https://www.google.com/maps?q=26.8466937,80.94616599999999"
store_004136,"A & K Infotech Solutions","Lucknow",26.8747019,80.99304090000001,"https://www.google.com/maps?q=26.8747019,80.99304090000001"
store_004299,"SHREE JAIN TRADERS","Mumbai",18.9539883,72.827257,"https://www.google.com/maps?q=18.9539883,72.827257"
store_004296,"NAVDEEP ENTERPRISES","Mumbai",19.2287075,72.85977609999999,"https://www.google.com/maps?q=19.2287075,72.85977609999999"
store_004267,"Amit Distributor","Pune",18.5091944,73.8525283,"https://www.google.com/maps?q=18.5091944,73.8525283"
store_004316,"IND -SUNSHINE ELECTRONICS","Indore",22.726849,75.8818982,"https://www.google.com/maps?q=22.726849,75.8818982"
store_004367,"KESHAV SALES","Surat",21.215186,72.8223869,"https://www.google.com/maps?q=21.215186,72.8223869"
store_004369,"D B ENGINEERS","Surat",21.1861246,72.779054,"https://www.google.com/maps?q=21.1861246,72.779054"
store_004376,"KRISHNA CORPORATION","Surat",21.1910447,72.8842708,"https://www.google.com/maps?q=21.1910447,72.8842708"
store_004456,"Rathna Cools Pvt Ltd","Tamil Nadu",13.0410922,80.23725379999999,"https://www.google.com/maps?q=13.0410922,80.23725379999999"
store_004567,"G K Enterprise","kolkata",22.5743545,88.3628734,"https://www.google.com/maps?q=22.5743545,88.3628734"
store_004569,"TOTA ENTERPRISE","kolkata",22.5096714,88.3935195,"https://www.google.com/maps?q=22.5096714,88.3935195"
store_004571,"Himalaya Engineering","kolkata",22.5743545,88.3628734,"https://www.google.com/maps?q=22.5743545,88.3628734"
store_004572,"A R Cooling","kolkata",22.586225,88.3264492,"https://www.google.com/maps?q=22.586225,88.3264492"
store_004566,"South point ASP","kolkata",22.5260155,88.3700095,"https://www.google.com/maps?q=22.5260155,88.3700095"
store_004552,"S D Aircon","Lucknow",26.8730017,80.98715849999999,"https://www.google.com/maps?q=26.8730017,80.98715849999999"
store_004565,"A D Enterprise ASP","kolkata",22.5743545,88.3628734,"https://www.google.com/maps?q=22.5743545,88.3628734"
store_004576,"Active service enterprise","kolkata",22.5743545,88.3628734,"https://www.google.com/maps?q=22.5743545,88.3628734"
store_004577,"H R cooling","kolkata",22.565219,88.35447409999999,"https://www.google.com/maps?q=22.565219,88.35447409999999"
store_004556,"Computer Electronics","Delhi",28.6817553,77.1980868,"https://www.google.com/maps?q=28.6817553,77.1980868"
store_004555,"Aradhya Traders (ASP)","Faridabad",28.462217,77.297794,"https://www.google.com/maps?q=28.462217,77.297794"
store_004559,"Dummy Store","Delhi",28.6967044,77.1442623,"https://www.google.com/maps?q=28.6967044,77.1442623"
store_004557,"Kashika Trading Co.","Delhi",28.6811521,77.1917465,"https://www.google.com/maps?q=28.6811521,77.1917465"
store_004554,"Ashoka Trading","Faridabad",28.410537,77.3201442,"https://www.google.com/maps?q=28.410537,77.3201442"
store_004561,"Happy Refrigeration & Airconditioning Works","Delhi",28.5078681,77.32453780000002,"https://www.google.com/maps?q=28.5078681,77.32453780000002"
store_004579,"Haier - HO saltlake","kolkata",22.5796842,88.414312,"https://www.google.com/maps?q=22.5796842,88.414312"
store_004580,"AUM G Electronics","Delhi",28.6737747,77.0897226,"https://www.google.com/maps?q=28.6737747,77.0897226"
store_004582,"Babajee electronics","Delhi",28.6446722,77.11407439999999,"https://www.google.com/maps?q=28.6446722,77.11407439999999"
store_004581,"Bbd & Sons Electronics","Lucknow",26.8375461,80.9242252,"https://www.google.com/maps?q=26.8375461,80.9242252"
store_004584,"Mahajan Electronics","Delhi",28.6510822,77.12503869999999,"https://www.google.com/maps?q=28.6510822,77.12503869999999"
store_004583,"Super electronics","Delhi",28.7040592,77.10249019999999,"https://www.google.com/maps?q=28.7040592,77.10249019999999"
store_004585,"Haryana TV centre","Delhi",28.6872224,77.0712818,"https://www.google.com/maps?q=28.6872224,77.0712818"
store_004587,"Godrej - ASP - Digi Care","Delhi",28.6552134,77.1830698,"https://www.google.com/maps?q=28.6552134,77.1830698"
store_004586,"R.K. Digital World","Delhi",28.6030975,77.0620847,"https://www.google.com/maps?q=28.6030975,77.0620847"
store_004597,"Haier - Elsons Electronics","Indore",22.780135,75.909735,"https://www.google.com/maps?q=22.780135,75.909735"
store_004625,"Haier - R.K. Marketing","Agra",27.1988582,78.00569279999999,"https://www.google.com/maps?q=27.1988582,78.00569279999999"
store_004635,"Haier - Sahu Agencies Pvt.Ltd-Warehouse09Aadcs4965Q1Zg","Lucknow",26.8214304,80.9104456,"https://www.google.com/maps?q=26.8214304,80.9104456"
store_004826,"Haier - Kunal Electronics M T H Indore","Indore",22.7188771,75.8631331,"https://www.google.com/maps?q=22.7188771,75.8631331"
store_004900,"Haier - New Sky Fairy Electronics","Indore",22.7343755,75.831175,"https://www.google.com/maps?q=22.7343755,75.831175"
store_004969,"Haier - Bulbul Electronic","Indore",22.7381202,75.8473368,"https://www.google.com/maps?q=22.7381202,75.8473368"
store_005008,"BEHERA REFRIGERATION","Bhubaneshwar",20.2852842,85.866535,"https://www.google.com/maps?q=20.2852842,85.866535"
store_005012,"ABHIPSA ENTERPRISES","Bhubaneshwar",20.3269048,85.81953050000001,"https://www.google.com/maps?q=20.3269048,85.81953050000001"
store_005011,"Sai Utility Services","Bhubaneshwar",20.3249254,85.8092403,"https://www.google.com/maps?q=20.3249254,85.8092403"
store_005013,"COMFORT COOL","Bhubaneshwar",20.2841827,85.8204653,"https://www.google.com/maps?q=20.2841827,85.8204653"
store_005014,"M/S G N Services","Bhubaneshwar",20.2676573,85.8466456,"https://www.google.com/maps?q=20.2676573,85.8466456"
store_005020,"J.N Enterprises","Bhubaneshwar",20.2852842,85.866535,"https://www.google.com/maps?q=20.2852842,85.866535"
store_005019,"Shree Services","Bhubaneshwar",20.2959847,85.8246101,"https://www.google.com/maps?q=20.2959847,85.8246101"
store_005059,"AA Aircon","Kolkata",22.4662072,88.3021133,"https://www.google.com/maps?q=22.4662072,88.3021133"
store_005058,"R k Refrigeration","Kolkata",22.5177558,88.3826641,"https://www.google.com/maps?q=22.5177558,88.3826641"
store_005060,"AN Airtech","Kolkata",22.5415024,88.26925059999999,"https://www.google.com/maps?q=22.5415024,88.26925059999999"
store_005151,"Shri Mangla Electronics","Delhi",28.6777487,77.1624191,"https://www.google.com/maps?q=28.6777487,77.1624191"
store_005172,"R.K. Digital World","Delhi",28.6030975,77.0620847,"https://www.google.com/maps?q=28.6030975,77.0620847"
store_005148,"Om Sai Traders","Delhi",28.7040592,77.10249019999999,"https://www.google.com/maps?q=28.7040592,77.10249019999999"
store_005417,"Gur - Suraj Business Pvt. Ltd.","Gurgaon",28.5082177,77.0309012,"https://www.google.com/maps?q=28.5082177,77.0309012"
store_005549,"MAHARASHTRA ELECTRONICS CORPORATION","Pune",18.5101006,73.8465464,"https://www.google.com/maps?q=18.5101006,73.8465464"
store_005579,"NAVDEEP ENTERPRISES","Mumbai",19.2287075,72.85977609999999,"https://www.google.com/maps?q=19.2287075,72.85977609999999"
store_005845,"Razzle Dazzle (Shahdara)","Delhi",28.6657899,77.2932455,"https://www.google.com/maps?q=28.6657899,77.2932455"
store_005846,"Razzle Dazzle","Delhi",28.71084,77.1208223,"https://www.google.com/maps?q=28.71084,77.1208223"
store_005851,"Lloyd - Khattar Electronics","Delhi",28.8459748,77.0894902,"https://www.google.com/maps?q=28.8459748,77.0894902"
store_005850,"Kumar electronics Narela","Delhi",28.8502705,77.0874918,"https://www.google.com/maps?q=28.8502705,77.0874918"
store_005852,"Haier - Samrat electronics","Kolkata",22.4813308,88.3574416,"https://www.google.com/maps?q=22.4813308,88.3574416"
store_005853,"Haier - Sur sangeet","Kolkata",22.573972,88.389443,"https://www.google.com/maps?q=22.573972,88.389443"
store_005854,"Haier - Rumi Electronics","Kolkata",22.5743545,88.3628734,"https://www.google.com/maps?q=22.5743545,88.3628734"
store_005857,"hitachi sales office","Vijay Nagar",22.75521,75.8968202,"https://www.google.com/maps?q=22.75521,75.8968202"
store_005858,"LG Laminates","Lucknow",26.8279704,80.9429964,"https://www.google.com/maps?q=26.8279704,80.9429964"
store_005860,"Haier - Wonderland electronics","Kolkata",22.6473469,88.3505826,"https://www.google.com/maps?q=22.6473469,88.3505826"
store_005862,"Electro cool","Kolkata",22.5743545,88.3628734,"https://www.google.com/maps?q=22.5743545,88.3628734"
store_005864,"Air care","Lucknow",26.8795226,81.040528,"https://www.google.com/maps?q=26.8795226,81.040528"
store_005877,"Haier- Durga Electronics, Borivali","Mumbai",19.2289698,72.8593463,"https://www.google.com/maps?q=19.2289698,72.8593463"
store_005878,"Haier- Lakhani (Opposite to Deluxe Inn, Byculla)","Mumbai",18.9756851,72.8360678,"https://www.google.com/maps?q=18.9756851,72.8360678"
store_005874,"Nutan Electronics, Santacruz East.","Mumbai",19.0878236,72.90410179999999,"https://www.google.com/maps?q=19.0878236,72.90410179999999"
store_005882,"Haier- New Raj, Ulhasnagar","Mumbai",18.9582347,72.8319514,"https://www.google.com/maps?q=18.9582347,72.8319514"
store_005880,"Haier- Raj Ratan, Kalyan West","Mumbai",19.2435741,73.12696849999999,"https://www.google.com/maps?q=19.2435741,73.12696849999999"
store_005884,"Haier- Nutan Electronics, Santacruz East.","Mumbai",19.0878236,72.90410179999999,"https://www.google.com/maps?q=19.0878236,72.90410179999999"
store_005889,"Jeevanjee Plaza","Delhi",28.5403751,77.2579877,"https://www.google.com/maps?q=28.5403751,77.2579877"
store_005891,"Dinesh jain & sons","Lucknow",26.895717,80.955185,"https://www.google.com/maps?q=26.895717,80.955185"
store_005960,"Patra Electronics-cuttack","Bhubaneswar",20.4598025,85.8816137,"https://www.google.com/maps?q=20.4598025,85.8816137"
store_005954,"Total Gadget World-north Delhi","Delhi",28.7012434,77.101164,"https://www.google.com/maps?q=28.7012434,77.101164"
store_005956,"Mobile Mania","Bhubaneswar",20.2044125,85.8497266,"https://www.google.com/maps?q=20.2044125,85.8497266"
store_005959,"Nilakantha Agency-cuttack","Bhubaneswar",20.462521,85.8829895,"https://www.google.com/maps?q=20.462521,85.8829895"
store_006009,"Durgashree","Bhubaneswar",20.3484221,85.82458129999999,"https://www.google.com/maps?q=20.3484221,85.82458129999999"
store_005998,"Kalinga Sales-kantapada","Bhubaneswar",20.289543,85.8459682,"https://www.google.com/maps?q=20.289543,85.8459682"
store_006052,"Bagga Electronics","Gurgaon",28.4594965,77.0266383,"https://www.google.com/maps?q=28.4594965,77.0266383"
store_006085,"New Pankaj Electronics","Delhi",28.6066018,77.29544039999999,"https://www.google.com/maps?q=28.6066018,77.29544039999999"
store_006084,"Nutan Electronics Hardavpuri","Delhi",28.68961060869047,77.2975532,"https://www.google.com/maps?q=28.68961060869047,77.2975532"
store_006121,"Rakesh Electronic","Delhi",28.7040592,77.10249019999999,"https://www.google.com/maps?q=28.7040592,77.10249019999999"
store_006125,"Hitachi - Hitachi Home - Lamba Electronic-kalkaji","Delhi",28.5673669,77.24456620000001,"https://www.google.com/maps?q=28.5673669,77.24456620000001"
store_006141,"Gupta Enterprises","Delhi",28.5755771,77.2273541,"https://www.google.com/maps?q=28.5755771,77.2273541"
store_006152,"Sai Enterprises","Delhi",28.5354626,77.2807938,"https://www.google.com/maps?q=28.5354626,77.2807938"
store_006201,"New Tarun Mobile- Nit Faridabad","Gurgaon",28.4594965,77.0266383,"https://www.google.com/maps?q=28.4594965,77.0266383"
store_006175,"Mohan Electrovision","Gurgaon",28.4717496,77.0242622,"https://www.google.com/maps?q=28.4717496,77.0242622"
store_006226,"Ms Distributors-raj Nagar Extn","Ghaziabad",28.7250585,77.4493095,"https://www.google.com/maps?q=28.7250585,77.4493095"
store_006233,"Hitachi - Hitachi Home - Airnet East Delhi","Delhi",28.6034592,77.33531099999999,"https://www.google.com/maps?q=28.6034592,77.33531099999999"
store_006235,"Krishna Electronics","Delhi",28.7152104,77.1192751,"https://www.google.com/maps?q=28.7152104,77.1192751"
store_006263,"Pooja Enterprises","Gurgaon",28.4594965,77.0266383,"https://www.google.com/maps?q=28.4594965,77.0266383"
store_006291,"Sanjay Electricals- Ballabgarh","Gurgaon",28.4594965,77.0266383,"https://www.google.com/maps?q=28.4594965,77.0266383"
store_006277,"Shree Balaji Appliances","Ghaziabad",28.6235014,77.41536339999999,"https://www.google.com/maps?q=28.6235014,77.41536339999999"
store_006279,"National Maintainance -sitapur Road","Lucknow",26.8295045,80.8939733,"https://www.google.com/maps?q=26.8295045,80.8939733"
store_006284,"Gupta Distributors","Bhubaneswar",20.2772344,85.7959111,"https://www.google.com/maps?q=20.2772344,85.7959111"
store_006301,"Aas Electronic Vasant Kunj","Delhi",28.5267279,77.1524646,"https://www.google.com/maps?q=28.5267279,77.1524646"
store_006322,"Hitec Industry","Bhubaneswar",20.2780945,85.7943477,"https://www.google.com/maps?q=20.2780945,85.7943477"
store_006300,"Mk Electronic & Refrigeration Moti Bagh","Delhi",28.5816863,77.1787152,"https://www.google.com/maps?q=28.5816863,77.1787152"
store_006302,"Rpg Electronic","Delhi",28.7040592,77.10249019999999,"https://www.google.com/maps?q=28.7040592,77.10249019999999"
store_006353,"Ankur Electronics-noida","Ghaziabad",28.5400728,77.3673695,"https://www.google.com/maps?q=28.5400728,77.3673695"
store_006331,"N K P Electronics-cantt Lko","Lucknow",26.818768,80.9629884,"https://www.google.com/maps?q=26.818768,80.9629884"
store_006358,"Malik Electronic","Delhi",28.7040592,77.10249019999999,"https://www.google.com/maps?q=28.7040592,77.10249019999999"
store_006369,"Mishra Refrigeration-greater Noida West","Ghaziabad",28.5755228,77.4465484,"https://www.google.com/maps?q=28.5755228,77.4465484"
store_006372,"Bharat Electronics-bapuji Nagar","Bhubaneswar",20.2568457,85.8334457,"https://www.google.com/maps?q=20.2568457,85.8334457"
store_006407,"Hitachi - Hitachi Home - Supreme Air Con","Delhi",28.6485289,77.1648149,"https://www.google.com/maps?q=28.6485289,77.1648149"
store_006422,"Om Sai Traders South Sant Nagar","Delhi",28.5541775,77.2512917,"https://www.google.com/maps?q=28.5541775,77.2512917"
store_006415,"Hitachi - Hitachi Home - Malhotra Enterprises","Gurgaon",28.4777062,77.0736589,"https://www.google.com/maps?q=28.4777062,77.0736589"
store_006388,"Unbox Electronics-south Delhi","Delhi",28.5476548,77.2292405,"https://www.google.com/maps?q=28.5476548,77.2292405"
store_006396,"Hitachi - Hitachi Home - R K Vision Lodhi Road","Delhi",28.5844923,77.2203203,"https://www.google.com/maps?q=28.5844923,77.2203203"
store_006442,"Kumar Electronics-sec-7 Rohini","Delhi",28.7118689,77.1158497,"https://www.google.com/maps?q=28.7118689,77.1158497"
store_006428,"Hitachi Studio - Super Electronics Vikaspuri","Delhi",28.6393713,77.0822695,"https://www.google.com/maps?q=28.6393713,77.0822695"
store_006425,"Hitachi Studio - Pragya Communcation","Delhi",28.688867,77.294677,"https://www.google.com/maps?q=28.688867,77.294677"
store_006460,"Sadana Electric Store-aliganj","Lucknow",26.8942044,80.94238,"https://www.google.com/maps?q=26.8942044,80.94238"
store_006462,"Haryana T.v. Centre-sultan Puri","Delhi",28.6872224,77.0712818,"https://www.google.com/maps?q=28.6872224,77.0712818"
store_006461,"Baba Ji Electronics Tegore Garden","Delhi",28.6492702,77.1099409,"https://www.google.com/maps?q=28.6492702,77.1099409"
store_006470,"Hitachi Studio - Bahadurgarh","Gurgaon",28.4594965,77.0266383,"https://www.google.com/maps?q=28.4594965,77.0266383"
store_006450,"Sangam Vardhman Electronics-near Mangla Chowk","Delhi",28.6505331,77.23033699999999,"https://www.google.com/maps?q=28.6505331,77.23033699999999"
store_006451,"Neeru Electronics-malviya Nagar","Delhi",28.5349239,77.2096978,"https://www.google.com/maps?q=28.5349239,77.2096978"
store_006439,"Amit Enterprises-sarojini Nagar Market","Delhi",28.5770752,77.1965026,"https://www.google.com/maps?q=28.5770752,77.1965026"
